appid,name,developer,publisher,release_date,release_year,genres,categories,steamspy_tags,platforms,positive_ratings,negative_ratings,total_ratings,positive_ratio,well_received,reception_tier,owners,owners_avg,pred_positive_ratio,pred_well_received_proba,pred_owners,pred_reception_tier,reception_gap,owners_gap_log,price,price_log,is_free,achievements,achievements_log,achievements_per_dollar,required_age,num_genres,dev_avg_rating,dev_game_count,pub_avg_rating,pub_game_count,release_month,release_year_filled,name_len,name_word_count,platform_windows,platform_mac,platform_linux,num_platforms,genre_Indie,genre_Action,genre_Casual,genre_Adventure,genre_Strategy,genre_Simulation,genre_RPG,genre_Early_Access,genre_Free_to_Play,genre_Sports,cat_multiplayer,cat_singleplayer,cat_coop,cat_online_multiplayer,cat_steam_achievements,cat_steam_trading_cards,cat_full_controller_support,cat_steam_cloud,tag_Indie,tag_Action,tag_Casual,tag_Adventure,tag_Strategy,tag_Simulation,tag_Early_Access,tag_RPG,tag_Free_to_Play,tag_Puzzle,tag_VR,tag_Sports,tag_Racing,tag_Platformer,tag_Nudity
200020,Global Ops: Commando Libya,Spectral Games,Immanitas Entertainment GmbH,2011-10-26,2011,Action,Single-player;Multi-player;Steam Achievements,Action;Third-Person Shooter;Third Person,windows,131,191,322,0.40683229813664595,0,Poor,50000-100000,75000.0,0.59106386,0.18312734,70081.52,Poor,-0.1842315589419063,0.06782798430781511,3.99,1.6074359097634274,0,24,3.2188758248682006,4.809619238476953,0,1,0.7096131187648494,2,0.6557070889703519,6,10,2011,26,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200080,Nancy Drew®: Shadow at the Water's Edge,HeR Interactive,HeR Interactive,2011-09-15,2011,Adventure,Single-player,Adventure;Point & Click;Mystery,windows;mac,68,30,98,0.6938775510204082,0,Average,20000-50000,35000.0,0.8289162,0.7099058,21305.01,Great,-0.13503864103434038,0.4963874885793693,5.19,1.8229350866965048,0,0,0.0,0.0,0,1,0.7740269417181833,30,0.7794114129587859,32,9,2011,39,7,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200130,Puzzler World 2,Ideas Pad,Puzzler,2011-10-24,2011,Casual;Indie;Strategy,Single-player,Casual;Indie;Strategy,windows,150,44,194,0.7731958762886598,1,Great,20000-50000,35000.0,0.76178885,0.81581146,35003.203,Great,0.011407031226403963,-9.154584445880687e-05,4.99,1.7900914121273581,0,17,2.8903717578961645,2.8380634390651083,0,3,0.7299053265570573,2,0.732121008218428,3,10,2011,15,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
200150,Battle Chess: Game of Kings™,Olde Sküül;Sculptured Software,Interplay Entertainment Corp.,2015-12-11,2015,Casual;Strategy,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements,Strategy;Chess;Casual,windows,94,110,204,0.46078431372549017,0,Poor,0-20000,10000.0,0.7335023,0.40360346,39683.445,Great,-0.27271801467035334,-1.378274232632858,22.99,3.177637076851603,0,67,4.219507705176107,2.792830345977491,0,2,0.7139077639746677,1,0.7641422991810776,21,12,2015,28,5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
200170,Worms Revolution,Team17 Digital Ltd,Team17 Digital Ltd,2012-10-10,2012,Strategy,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Strategy;Multiplayer;Funny,windows,3922,686,4608,0.8511284722222222,1,Great,1000000-2000000,1500000.0,0.7506484,0.8259411,578566.0,Great,0.10048009289635551,0.9526667395381985,10.99,2.4840729690394228,0,34,3.5553480614894135,2.835696413678065,0,1,0.7045025060751019,16,0.741508779490635,40,10,2012,16,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200190,Sideway™ New York,Playbrains;Fuel Entertainment,Playbrains,2011-11-15,2011,Adventure;Indie,Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Adventure;Indie;Platformer,windows,68,40,108,0.6296296296296297,0,Average,50000-100000,75000.0,0.7543404,0.5992146,63462.36,Great,-0.1247107806029143,0.1670387234435573,6.99,2.0781907597781832,0,10,2.3978952727983707,1.2515644555694618,0,2,0.7139077639746677,1,0.7252782445994668,2,11,2011,17,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
200210,Realm of the Mad God,Wild Shadow Studios;Deca Games,Deca Games,2012-02-20,2012,Action;Free to Play;Indie;Massively Multiplayer;RPG,Multi-player;MMO;Co-op;Cross-Platform Multiplayer;Steam Achievements;Stats,Free to Play;Massively Multiplayer;Pixel Graphics,windows;mac,23414,4728,28142,0.831994883092886,1,Great,2000000-5000000,3500000.0,0.72778124,0.8217607,2515128.8,Great,0.10421364692116364,0.33043888175396496,0.0,0.0,1,31,3.4657359027997265,31.0,0,5,0.7139077639746677,1,0.7139077639746677,1,2,2012,20,5,1,1,0,2,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200230,Off-Road Drive,1C-Avalon,1C Entertainment,2011-09-29,2011,Racing;Simulation,Single-player;Multi-player;Steam Cloud,Simulation;Racing;Offroad,windows,286,177,463,0.6177105831533477,0,Average,50000-100000,75000.0,0.6166453,0.18505347,107480.234,Average,0.0010653066068694317,-0.3598148379578099,3.99,1.6074359097634274,0,0,0.0,0.0,0,2,0.7139077639746677,1,0.695687949911953,88,9,2011,14,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
200260,Batman: Arkham City - Game of the Year Edition,Rocksteady Studios;Feral Interactive (Mac),Warner Bros. Interactive Entertainment;Feral Interactive (Mac),2012-09-07,2012,Action;Adventure,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Open World;Batman,windows;mac,25995,1255,27250,0.9539449541284404,1,Great,2000000-5000000,3500000.0,0.88349867,0.9491655,1089129.6,Great,0.07044628545778608,1.16738346183209,14.99,2.771963526845863,0,64,4.174387269895637,4.002501563477173,0,2,0.73620022601541,2,0.7745748211119682,8,9,2012,46,9,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200370,A Game of Dwarves,Zeal Game Studio,Paradox Interactive,2012-10-23,2012,Strategy;Casual,Single-player,Strategy;Casual;City Builder,windows,275,167,442,0.6221719457013575,0,Average,50000-100000,75000.0,0.70854235,0.33666533,54753.926,Average,-0.08637040125298823,0.3146341290221706,7.99,2.196112848483529,0,29,3.4011973816621555,3.225806451612903,0,2,0.7139077639746677,1,0.7336132203181922,55,10,2012,17,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
200390,Oil Rush,Unigine Corp.,Unigine Corp.,2012-01-25,2012,Indie;Strategy,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,Strategy;Indie;RTS,windows;mac;linux,173,170,343,0.5043731778425656,0,Average,200000-500000,350000.0,0.7589002,0.6816642,141619.95,Great,-0.25452704731994047,0.9047818286292735,5.59,1.8855533485144158,0,40,3.713572066704308,6.0698027314112295,0,2,0.7139077639746677,1,0.7139077639746677,1,1,2012,8,2,1,1,1,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200410,SOL: Exodus,"Bit Planet Games, LLC","Bit Planet Games, LLC",2012-01-25,2012,Action;Indie;Simulation,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Indie;Action;Simulation,windows,45,47,92,0.4891304347826087,0,Poor,50000-100000,75000.0,0.707125,0.5087706,83944.016,Great,-0.217994573323623,-0.11266060211796614,5.59,1.8855533485144158,0,53,3.9889840465642745,8.04248861911988,0,3,0.7210083375339069,3,0.7210083375339069,3,1,2012,11,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
200490,Memento Mori,Bohemia Interactive,Bohemia Interactive,2012-11-09,2012,Adventure,Single-player,Adventure;Point & Click;Singleplayer,windows,68,48,116,0.5862068965517241,0,Average,20000-50000,35000.0,0.6498125,0.3302202,101647.77,Average,-0.0636056229985994,-1.0661468436960213,9.99,2.39698576841553,0,0,0.0,0.0,16,1,0.6831350467736101,16,0.6829400063124947,24,11,2012,12,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200510,XCOM: Enemy Unknown,Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux),2K;Feral Interactive (Mac);Feral Interactive (Linux),2012-10-11,2012,Strategy,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Turn-Based Strategy;Tactical;Strategy,windows;mac;linux,36630,2072,38702,0.9464627151051626,1,Great,2000000-5000000,3500000.0,0.8495083,0.9316777,3685439.8,Great,0.09695442958270162,-0.05162689125628894,14.99,2.771963526845863,0,85,4.454347296253507,5.31582238899312,12,1,0.7220909367299272,2,0.7220909367299272,2,10,2012,19,3,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200550,Dungeons - The Dark Lord,Realmforge Studios,Kalypso Media Digital,2011-09-27,2011,RPG;Simulation;Strategy,Single-player;Multi-player;Steam Achievements,Strategy;Simulation;RPG,windows,65,113,178,0.3651685393258427,0,Poor,100000-200000,150000.0,0.61462146,0.13906495,156318.86,Poor,-0.24945292111193196,-0.041262336693177915,14.99,2.771963526845863,0,27,3.332204510175204,1.6885553470919323,0,3,0.6923065004258653,7,0.6816161928016563,46,9,2011,24,5,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
200670,Disciples III - Resurrection,Akella;.dat,Kalypso Media Digital,2011-10-11,2011,Strategy,Single-player,Strategy;Turn-Based;RPG,windows,54,101,155,0.34838709677419355,0,Poor,100000-200000,150000.0,0.63466966,0.2779814,104114.39,Poor,-0.28628256474771807,0.3651421585460799,9.99,2.39698576841553,0,0,0.0,0.0,0,1,0.6993100884618192,2,0.681921309938959,46,10,2011,28,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
200710,Torchlight II,Runic Games,Runic Games,2012-09-20,2012,Action;Adventure;Indie;RPG,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,RPG;Action RPG;Hack and Slash,windows;mac;linux,29539,1757,31296,0.9438586400817995,1,Great,2000000-5000000,3500000.0,0.91957706,0.9911033,4941555.0,Great,0.024281577951825173,-0.34491702950091785,14.99,2.771963526845863,0,119,4.787491742782046,7.442151344590369,0,4,0.7459527877355648,3,0.7459527877355648,3,9,2012,13,2,1,1,1,3,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200900,Cave Story+,"Nicalis, Inc.;Studio Pixel","Nicalis, Inc.",2011-11-22,2011,Action;Adventure;Indie,Single-player;Steam Achievements;Partial Controller Support,Platformer;Metroidvania;Indie,windows;linux,5120,230,5350,0.9570093457943926,1,Great,500000-1000000,750000.0,0.8160074,0.92562073,459718.2,Great,0.14100197007722948,0.4894587327243318,10.99,2.4840729690394228,0,75,4.330733340286331,6.255212677231026,0,3,0.7139077639746677,1,0.7840679960411927,12,11,2011,11,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200960,Geneforge 1,Spiderweb Software,Spiderweb Software,2001-12-01,2001,Strategy;RPG;Indie,Single-player,RPG;Indie;Strategy,windows,268,17,285,0.9403508771929825,1,Great,100000-200000,150000.0,0.8600597,0.9872601,113178.59,Great,0.08029119863844758,0.28166609195672443,0.0,0.0,1,0,0.0,0.0,0,3,0.811152422568478,15,0.811152422568478,15,12,2001,11,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
200980,Geneforge 2,Spiderweb Software,Spiderweb Software,2003-07-01,2003,Strategy;RPG;Indie,Single-player,RPG;Indie;Strategy,windows,32,3,35,0.9142857142857143,1,Great,50000-100000,75000.0,0.86357397,0.988699,117287.375,Great,0.050711745875222314,-0.44713421204228254,0.0,0.0,1,0,0.0,0.0,0,3,0.8122384710229476,15,0.8122384710229476,15,7,2003,11,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
200990,Geneforge 3,Spiderweb Software,Spiderweb Software,2005-04-01,2005,Strategy;RPG;Indie,Single-player,RPG;Indie;Strategy,windows,26,4,30,0.8666666666666667,1,Great,50000-100000,75000.0,0.8684186,0.98822254,117723.3,Great,-0.0017519076665242217,-0.45084400513310285,0.0,0.0,1,0,0.0,0.0,0,3,0.8142225980070744,15,0.8142225980070744,15,4,2005,11,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
201000,Geneforge 4: Rebellion,Spiderweb Software,Spiderweb Software,2006-11-01,2006,Strategy;RPG;Indie,Single-player,RPG;Indie;Strategy,windows,24,2,26,0.9230769230769231,1,Great,50000-100000,75000.0,0.87706274,0.9827908,115125.05,Great,0.046014185135181185,-0.4285261187805638,0.0,0.0,1,0,0.0,0.0,0,3,0.8118721706566472,15,0.8118721706566472,15,11,2006,22,3,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
201010,Geneforge 5: Overthrow,Spiderweb Software,Spiderweb Software,2008-11-01,2008,Strategy;RPG;Indie,Single-player,RPG;Indie;Strategy,windows,60,6,66,0.9090909090909091,1,Great,100000-200000,150000.0,0.87026113,0.97034657,105052.734,Great,0.03882977637377649,0.3561699905773299,0.0,0.0,1,0,0.0,0.0,0,3,0.8124549212393978,15,0.8124549212393978,15,11,2008,22,3,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
201070,Revelations 2012,Dark Artz Entertainment,Dark Artz Entertainment,2012-04-23,2012,Action;Indie;Strategy,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Steam Cloud;Valve Anti-Cheat enabled;Stats,Action;Indie;Strategy,windows,188,133,321,0.5856697819314641,0,Average,20000-50000,35000.0,0.655777,0.2153266,67299.266,Average,-0.07010719560759837,-0.6537876060251229,0.0,0.0,1,47,3.871201010907891,47.0,0,3,0.7139077639746677,1,0.7139077639746677,1,4,2012,16,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
201210,Pox Nora,Desert Owl Games LLC,Desert Owl Games LLC,2014-10-15,2014,Free to Play;RPG;Strategy,Single-player;Multi-player;Steam Trading Cards,Free to Play;Strategy;RPG,windows;mac,384,148,532,0.7218045112781954,1,Average,200000-500000,350000.0,0.71294355,0.65507936,333091.7,Average,0.008860957353634902,0.0495152575843516,0.0,0.0,1,0,0.0,0.0,0,3,0.7239523350196972,4,0.7296677603014704,3,10,2014,8,2,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
201230,EverQuest II,Daybreak Game Company,Daybreak Game Company,2011-12-07,2011,Free to Play;Massively Multiplayer;RPG,Multi-player;MMO,Free to Play;RPG;Massively Multiplayer,windows,846,319,1165,0.7261802575107296,1,Average,500000-1000000,750000.0,0.733178,0.87766254,617053.2,Average,-0.00699776201289104,0.19511764538302323,0.0,0.0,1,0,0.0,0.0,0,3,0.7297093377647756,4,0.7311173856701458,6,12,2011,12,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
201290,Sins of a Solar Empire: Trinity®,Ironclad Games;Stardock Entertainment,Stardock Entertainment,2011-11-16,2011,Strategy,Single-player;Multi-player;Local Multi-Player,Strategy;Space;4X,windows,428,149,577,0.7417677642980935,1,Average,200000-500000,350000.0,0.7818312,0.89393383,104678.305,Great,-0.04006344059311129,1.2070345980994883,15.49,2.8027541365715076,0,0,0.0,0.0,0,1,0.7329964064201063,2,0.73065222803352,15,11,2011,32,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201420,Toki Tori 2+,Two Tribes,Two Tribes,2013-07-11,2013,Adventure;Casual;Indie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Indie;Puzzle;Casual,windows;mac;linux,671,130,801,0.8377028714107366,1,Great,200000-500000,350000.0,0.9054701,0.9701257,312192.56,Great,-0.06776720181237739,0.11431265901257426,10.99,2.4840729690394228,0,38,3.6635616461296463,3.1693077564637195,0,3,0.7645591943698535,5,0.7139077639746677,1,7,2013,12,3,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
201480,Serious Sam: The Random Encounter,Vlambeer;Croteam,Devolver Digital,2011-10-24,2011,Action;Indie;RPG,Single-player,Action;Indie;RPG,windows,330,310,640,0.515625,0,Average,500000-1000000,750000.0,0.668228,0.3244527,264795.6,Average,-0.15260297060012817,1.0411125947238435,3.99,1.6074359097634274,0,0,0.0,0.0,0,3,0.7139077639746677,1,0.8309295862880035,65,10,2011,33,5,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
201490,Airline Tycoon 2,b-Alive,Kalypso Media Digital,2011-10-24,2011,Simulation;Strategy,Single-player,Simulation;Strategy;Economy,windows,61,386,447,0.13646532438478748,0,Poor,50000-100000,75000.0,0.5538654,0.23354454,84144.72,Poor,-0.41740004874982556,-0.11504860260624739,6.99,2.0781907597781832,0,0,0.0,0.0,0,2,0.7139077639746677,1,0.685774433073312,46,10,2011,16,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
201510,Flatout 3: Chaos & Destruction,Team 6 Studios,Strategy First,2011-12-13,2011,Racing,Single-player;Multi-player;Co-op;Partial Controller Support,Racing;Psychological Horror;Destruction,windows,290,1874,2164,0.13401109057301294,0,Poor,200000-500000,350000.0,0.3971927,0.04883928,80477.46,Poor,-0.2631815962231754,1.4699463946693125,6.99,2.0781907597781832,0,46,3.8501476017100584,5.7571964956195245,0,1,0.6196919248024422,7,0.5747885628876453,136,12,2011,30,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201570,Really Big Sky,Boss Baddie,Ripstone,2012-02-24,2012,Action;Indie,Single-player;Shared/Split Screen;Steam Trading Cards;Partial Controller Support;Steam Cloud,Indie;Action;Shoot 'Em Up,windows,1429,462,1891,0.7556848228450556,1,Great,500000-1000000,750000.0,0.7166027,0.6803726,127841.4,Great,0.03908213977773378,1.7692763139010896,3.99,1.6074359097634274,0,20,3.044522437723423,4.008016032064128,0,2,0.7094176153435396,2,0.7310281409563554,13,2,2012,14,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201790,Orcs Must Die! 2,Robot Entertainment,Robot Entertainment,2012-07-30,2012,Action;Indie;Strategy,Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Tower Defense;Co-op;Action,windows,13321,682,14003,0.9512961508248232,1,Great,2000000-5000000,3500000.0,0.8540448,0.9664523,489802.2,Great,0.0972513557885073,1.9665148552647072,11.99,2.5641798306825083,0,27,3.332204510175204,2.0785219399538106,0,3,0.7369682772675489,2,0.7369682772675489,2,7,2012,16,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201810,Wolfenstein: The New Order,Machine Games,Bethesda-Soft,2014-05-19,2014,Action,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,FPS;Action;Shooter,windows,26727,3011,29738,0.8987490752572466,1,Great,1000000-2000000,1500000.0,0.69145894,0.6715923,567995.4,Great,0.20729013475126512,0.9711060324459133,14.99,2.771963526845863,0,50,3.9318256327243257,3.1269543464665417,18,1,0.7148716573402534,2,0.7139077639746677,1,5,2014,26,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201870,Assassin's Creed® Revelations,Ubisoft Montreal,Ubisoft,2011-11-30,2011,Action;Adventure,Single-player;Multi-player,Action;Open World;Parkour,windows,5912,1055,6967,0.8485718386680063,1,Great,500000-1000000,750000.0,0.8113007,0.9368785,1717674.5,Great,0.037271143725531974,-0.8286526869534026,12.49,2.6019486702196644,0,0,0.0,0.0,16,2,0.7579810829873121,19,0.7469251899862063,111,11,2011,29,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202130,Impire,Cyanide Montreal,Paradox Interactive,2013-02-14,2013,Strategy,Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud,Strategy;Fantasy;Villain Protagonist,windows,167,208,375,0.44533333333333336,0,Poor,100000-200000,150000.0,0.702289,0.22394443,278854.03,Poor,-0.256955651919047,-0.6200501403430803,14.99,2.771963526845863,0,48,3.8918202981106265,3.0018761726078798,0,1,0.7139077639746677,1,0.7363763236364427,55,2,2013,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202200,Galactic Civilizations® II: Ultimate Edition,Stardock Entertainment,Stardock Entertainment,2011-12-02,2011,Indie;Strategy,Single-player,Strategy;4X;Space,windows,894,300,1194,0.7487437185929648,1,Average,500000-1000000,750000.0,0.7335727,0.7770533,173444.98,Average,0.015170997111641604,1.4642082978488435,14.99,2.771963526845863,0,0,0.0,0.0,0,2,0.707200723956303,9,0.7303615632712336,15,12,2011,44,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202310,Ridge Racer™ Unbounded,BUGBEAR,BANDAI NAMCO Entertainment,2012-03-29,2012,Racing,Single-player;Steam Achievements;Partial Controller Support,Racing;Arcade;Destruction,windows,541,450,991,0.5459132189707366,0,Average,100000-200000,150000.0,0.7383608,0.49831674,254615.94,Great,-0.1924476032300385,-0.5291182479480607,7.99,2.196112848483529,0,50,3.9318256327243257,5.561735261401557,0,1,0.7139077639746677,1,0.7602199965243284,56,3,2012,22,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202370,Scary Girl,TikGames,Square Enix,2012-04-09,2012,Action,Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Platformer;Female Protagonist,windows,36,24,60,0.6,0,Average,0-20000,10000.0,0.6819556,0.29877043,128602.12,Average,-0.08195557594299319,-2.554045945889694,4.99,1.7900914121273581,0,12,2.5649493574615367,2.003338898163606,0,1,0.7139077639746677,1,0.7345814336212152,97,4,2012,10,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
202410,Scoregasm,RC Knight,Charlie's Games,2012-02-08,2012,Action;Indie,Single-player;Steam Achievements;Stats,Action;Indie;Twin Stick Shooter,windows;mac,107,22,129,0.8294573643410853,1,Great,50000-100000,75000.0,0.7427196,0.7972463,95326.05,Great,0.08673777367717539,-0.23981209137577864,3.99,1.6074359097634274,0,19,2.995732273553991,3.8076152304609217,0,2,0.7139077639746677,1,0.7364196455713763,2,2,2012,9,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202670,Nancy Drew®: Alibi in Ashes,HeR Interactive,HeR Interactive,2011-11-02,2011,Adventure,Single-player,Adventure;Point & Click;Mystery,windows;mac,42,7,49,0.8571428571428571,1,Great,0-20000,10000.0,0.8302862,0.8546997,20938.174,Great,0.026856652327946207,-0.7389366929600065,5.19,1.8229350866965048,0,0,0.0,0.0,0,1,0.7698406518176076,30,0.775429332321653,32,11,2011,27,5,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202690,Hegemony Gold: Wars of Ancient Greece,Longbow Games,Longbow Games,2012-03-30,2012,Indie;Strategy,Single-player;Steam Cloud,Strategy;Indie;Historical,windows,117,4,121,0.9669421487603306,1,Great,20000-50000,35000.0,0.7704295,0.8188696,113459.14,Great,0.19651265676356544,-1.176074974799537,10.99,2.4840729690394228,0,0,0.0,0.0,0,2,0.7287862497848939,5,0.7383764912652823,4,3,2012,37,6,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202710,Demigod,Gas Powered Games,Stardock Entertainment,2011-12-14,2011,Nudity;Violent;Action;RPG;Strategy,Single-player;Multi-player;Online Multi-Player;Online Co-op,Strategy;MOBA;RPG,windows,564,212,776,0.7268041237113402,1,Average,100000-200000,150000.0,0.73197275,0.79247046,247579.67,Average,-0.005168630290277254,-0.5010945281604631,7.19,2.1029138978649784,0,0,0.0,0.0,0,5,0.7519909878100522,6,0.731275713057968,15,12,2011,7,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
